Week Start Date,Product ID,Product Name,Units Sold,Price ($),Discount Percentage,Revenue ($),Region,Gas Price,CPI
2024-07-21,3,Product_3,98,11.46,10.0,1011.15,USA,3.496,313.566
2024-07-21,4,Product_4,99,11.09,0.0,1101.12,USA,3.496,313.566
2024-07-21,5,Product_5,96,11.28,0.0,1079.47,USA,3.496,313.566
2024-07-21,6,Product_6,128,11.64,0.0,1494.71,USA,3.496,313.566
2024-07-21,7,Product_7,89,11.01,0.0,982.5,USA,3.496,313.566
2024-07-21,8,Product_8,92,10.22,0.0,943.09,USA,3.496,313.566
2024-07-21,9,Product_9,95,11.52,0.0,1094.09,USA,3.496,313.566
2024-07-21,10,Product_10,98,11.63,20.0,912.81,USA,3.496,313.566
2024-07-21,11,Product_11,144,10.47,0.0,1511.56,USA,3.496,313.566
2024-07-21,12,Product_12,83,11.05,0.0,920.4,USA,3.496,313.566
2024-07-21,13,Product_13,92,10.48,10.0,867.24,USA,3.496,313.566
2024-07-21,14,Product_14,77,11.31,0.0,868.25,USA,3.496,313.566
2024-07-21,15,Product_15,135,10.06,0.0,1358.28,USA,3.496,313.566
2024-07-21,16,Product_16,121,10.43,0.0,1264.07,USA,3.496,313.566
2024-07-21,17,Product_17,110,11.47,10.0,1135.2,USA,3.496,313.566
2024-07-21,18,Product_18,95,10.62,20.0,810.05,USA,3.496,313.566
2024-07-21,19,Product_19,76,11.08,0.0,840.26,USA,3.496,313.566
2024-07-21,20,Product_20,79,10.13,20.0,639.52,USA,3.496,313.566
2024-07-21,21,Product_21,98,10.53,10.0,929.28,USA,3.496,313.566
2024-07-21,22,Product_22,88,11.47,0.0,1014.45,USA,3.496,313.566
2024-07-21,23,Product_23,81,11.03,0.0,893.36,USA,3.496,313.566
2024-07-21,24,Product_24,115,10.3,20.0,946.66,USA,3.496,313.566
2024-07-21,25,Product_25,87,11.11,0.0,962.03,USA,3.496,313.566
2024-07-21,26,Product_26,106,11.35,0.0,1208.55,USA,3.496,313.566
2024-07-21,27,Product_27,69,11.27,0.0,779.52,USA,3.496,313.566
2024-07-21,28,Product_28,73,10.16,0.0,742.24,USA,3.496,313.566
2024-07-21,29,Product_29,89,10.1,0.0,894.5,USA,3.496,313.566
2024-07-21,30,Product_30,91,11.97,0.0,1089.96,USA,3.496,313.566
2024-07-21,31,Product_31,116,11.52,0.0,1334.85,USA,3.496,313.566
2024-07-21,32,Product_32,97,11.53,0.0,1117.65,USA,3.496,313.566
2024-07-21,33,Product_33,119,10.8,0.0,1289.4,USA,3.496,313.566
2024-07-21,34,Product_34,80,11.01,0.0,885.17,USA,3.496,313.566
2024-07-21,35,Product_35,114,11.95,0.0,1357.72,USA,3.496,313.566
2024-07-21,36,Product_36,98,10.61,0.0,1042.81,USA,3.496,313.566
2024-07-21,37,Product_37,92,11.23,0.0,1030.15,USA,3.496,313.566
2024-07-21,38,Product_38,96,10.65,0.0,1024.1,USA,3.496,313.566
2024-07-21,39,Product_39,95,11.51,20.0,874.51,USA,3.496,313.566
2024-07-21,40,Product_40,117,10.02,0.0,1173.78,USA,3.496,313.566
2024-07-21,41,Product_41,107,11.83,0.0,1270.57,USA,3.496,313.566
2024-07-21,42,Product_42,128,11.77,0.0,1505.92,USA,3.496,313.566
2024-07-21,43,Product_43,82,11.65,10.0,856.8,USA,3.496,313.566
2024-07-21,44,Product_44,64,11.69,0.0,753.68,USA,3.496,313.566
2024-07-21,45,Product_45,94,11.55,0.0,1084.22,USA,3.496,313.566
2024-07-21,46,Product_46,91,11.68,10.0,953.16,USA,3.496,313.566
2024-07-21,47,Product_47,91,10.0,0.0,910.91,USA,3.496,313.566
2024-07-21,48,Product_48,65,10.54,0.0,683.78,USA,3.496,313.566
2024-07-21,49,Product_49,110,10.38,20.0,910.24,USA,3.496,313.566
2024-07-21,50,Product_50,89,10.26,0.0,909.92,USA,3.496,313.566
2024-07-28,1,Product_1,85,10.5,0.0,887.78,USA,3.471,313.566
2024-07-28,2,Product_2,79,10.73,0.0,849.99,USA,3.471,313.566
2024-07-28,3,Product_3,101,10.1,20.0,818.76,USA,3.471,313.566
2024-07-28,4,Product_4,84,11.16,10.0,841.25,USA,3.471,313.566
2024-07-28,5,Product_5,89,11.91,0.0,1061.9,USA,3.471,313.566
2024-07-28,6,Product_6,85,11.47,0.0,975.53,USA,3.471,313.566
2024-07-28,7,Product_7,121,11.21,0.0,1351.57,USA,3.471,313.566
2024-07-28,8,Product_8,136,10.49,0.0,1429.98,USA,3.471,313.566
2024-07-28,9,Product_9,106,10.52,10.0,1005.0,USA,3.471,313.566
2024-07-28,10,Product_10,112,10.47,0.0,1176.92,USA,3.471,313.566
2024-07-28,11,Product_11,96,11.5,0.0,1105.1,USA,3.471,313.566
2024-07-28,12,Product_12,72,10.78,0.0,776.74,USA,3.471,313.566
2024-07-28,13,Product_13,80,10.92,0.0,876.91,USA,3.471,313.566
2024-07-28,14,Product_14,73,10.55,0.0,767.67,USA,3.471,313.566
2024-07-28,15,Product_15,80,10.77,0.0,859.34,USA,3.471,313.566
2024-07-28,16,Product_16,71,10.13,10.0,645.9,USA,3.471,313.566
2024-07-28,17,Product_17,81,10.71,0.0,869.2,USA,3.471,313.566
2024-07-28,18,Product_18,98,10.73,20.0,841.63,USA,3.471,313.566
2024-07-28,19,Product_19,101,10.16,10.0,924.6,USA,3.471,313.566
2024-07-28,20,Product_20,108,11.35,0.0,1221.55,USA,3.471,313.566
2024-07-28,21,Product_21,100,11.93,10.0,1074.53,USA,3.471,313.566
2024-07-28,22,Product_22,101,10.58,0.0,1071.95,USA,3.471,313.566
2024-07-28,23,Product_23,51,10.13,10.0,461.84,USA,3.471,313.566
2024-07-28,24,Product_24,82,10.8,10.0,798.89,USA,3.471,313.566
2024-07-28,25,Product_25,133,11.61,0.0,1541.34,USA,3.471,313.566
2024-07-28,26,Product_26,88,10.4,0.0,919.24,USA,3.471,313.566
2024-07-28,27,Product_27,74,10.41,20.0,619.33,USA,3.471,313.566
2024-07-28,28,Product_28,81,10.6,20.0,687.99,USA,3.471,313.566
2024-07-28,29,Product_29,104,11.19,10.0,1049.44,USA,3.471,313.566
2024-07-28,30,Product_30,76,10.88,20.0,658.32,USA,3.471,313.566
2024-07-28,31,Product_31,119,10.61,0.0,1258.88,USA,3.471,313.566
2024-07-28,32,Product_32,122,10.13,0.0,1235.35,USA,3.471,313.566
2024-07-28,33,Product_33,101,10.55,10.0,959.77,USA,3.471,313.566
2024-07-28,34,Product_34,89,11.53,20.0,819.84,USA,3.471,313.566
2024-07-28,35,Product_35,98,10.39,0.0,1016.12,USA,3.471,313.566
2024-07-28,36,Product_36,91,10.59,0.0,959.07,USA,3.471,313.566
2024-07-28,37,Product_37,47,11.65,0.0,545.49,USA,3.471,313.566
2024-07-28,38,Product_38,98,11.3,10.0,1000.51,USA,3.471,313.566
2024-07-28,39,Product_39,112,10.14,0.0,1133.44,USA,3.471,313.566
2024-07-28,40,Product_40,98,11.7,0.0,1147.52,USA,3.471,313.566
2024-07-28,41,Product_41,74,11.2,0.0,825.98,USA,3.471,313.566
2024-07-28,42,Product_42,78,11.46,0.0,894.89,USA,3.471,313.566
2024-07-28,43,Product_43,81,11.94,0.0,967.31,USA,3.471,313.566
2024-07-28,44,Product_44,87,10.51,10.0,827.21,USA,3.471,313.566
2024-07-28,45,Product_45,102,10.14,0.0,1034.79,USA,3.471,313.566
2024-07-28,46,Product_46,87,10.17,10.0,794.8,USA,3.471,313.566
2024-07-28,47,Product_47,106,10.57,0.0,1121.95,USA,3.471,313.566
2024-07-28,48,Product_48,110,10.55,0.0,1155.33,USA,3.471,313.566
2024-07-28,49,Product_49,53,11.93,0.0,636.81,USA,3.471,313.566
2024-07-28,50,Product_50,44,11.47,10.0,452.68,USA,3.471,313.566
2024-08-04,1,Product_1,96,10.56,0.0,1018.29,USA,3.484,314.131
2024-08-04,2,Product_2,56,11.03,0.0,617.9,USA,3.484,314.131
2024-08-04,3,Product_3,119,10.67,0.0,1272.21,USA,3.484,314.131
2024-08-04,4,Product_4,85,10.92,0.0,931.82,USA,3.484,314.131
2024-08-04,5,Product_5,109,11.25,0.0,1231.36,USA,3.484,314.131
2024-08-04,6,Product_6,101,11.86,0.0,1193.86,USA,3.484,314.131
2024-08-04,7,Product_7,60,10.98,0.0,656.82,USA,3.484,314.131
2024-08-04,8,Product_8,44,10.79,0.0,476.56,USA,3.484,314.131
2024-08-04,9,Product_9,89,10.85,0.0,966.45,USA,3.484,314.131
2024-08-04,10,Product_10,84,11.14,0.0,932.65,USA,3.484,314.131
2024-08-04,11,Product_11,82,10.42,10.0,769.61,USA,3.484,314.131
2024-08-04,12,Product_12,92,11.76,20.0,867.49,USA,3.484,314.131
2024-08-04,13,Product_13,93,11.69,20.0,871.86,USA,3.484,314.131
2024-08-04,14,Product_14,126,10.85,10.0,1235.05,USA,3.484,314.131
2024-08-04,15,Product_15,106,10.21,0.0,1082.6,USA,3.484,314.131
2024-08-04,16,Product_16,93,10.32,10.0,864.77,USA,3.484,314.131
2024-08-04,17,Product_17,98,11.38,10.0,1005.28,USA,3.484,314.131
2024-08-04,18,Product_18,75,10.26,20.0,615.77,USA,3.484,314.131
2024-08-04,19,Product_19,78,10.55,0.0,818.13,USA,3.484,314.131
2024-08-04,20,Product_20,83,11.9,20.0,788.47,USA,3.484,314.131
2024-08-04,21,Product_21,91,10.19,0.0,926.35,USA,3.484,314.131
2024-08-04,22,Product_22,71,11.96,10.0,759.9,USA,3.484,314.131
2024-08-04,23,Product_23,77,10.89,0.0,833.15,USA,3.484,314.131
2024-08-04,24,Product_24,113,11.77,0.0,1335.09,USA,3.484,314.131
2024-08-04,25,Product_25,103,10.38,0.0,1066.06,USA,3.484,314.131
2024-08-04,26,Product_26,100,11.95,0.0,1198.4,USA,3.484,314.131
2024-08-04,27,Product_27,71,10.36,0.0,730.82,USA,3.484,314.131
2024-08-04,28,Product_28,85,10.16,0.0,866.45,USA,3.484,314.131
2024-08-04,29,Product_29,60,10.57,20.0,506.07,USA,3.484,314.131
2024-08-04,30,Product_30,112,11.21,0.0,1257.27,USA,3.484,314.131
2024-08-04,31,Product_31,106,10.33,0.0,1099.55,USA,3.484,314.131
2024-08-04,32,Product_32,88,11.42,10.0,902.33,USA,3.484,314.131
2024-08-04,33,Product_33,103,10.84,0.0,1111.7,USA,3.484,314.131
2024-08-04,34,Product_34,82,11.82,20.0,774.52,USA,3.484,314.131
2024-08-04,35,Product_35,80,10.8,0.0,866.24,USA,3.484,314.131
2024-08-04,36,Product_36,83,10.84,10.0,808.29,USA,3.484,314.131
2024-08-04,37,Product_37,69,10.7,0.0,738.09,USA,3.484,314.131
2024-08-04,38,Product_38,79,11.58,0.0,917.68,USA,3.484,314.131
2024-08-04,39,Product_39,72,10.22,10.0,665.43,USA,3.484,314.131
2024-08-04,40,Product_40,74,10.42,20.0,613.23,USA,3.484,314.131
2024-08-04,41,Product_41,92,10.78,20.0,790.82,USA,3.484,314.131
2024-08-04,42,Product_42,103,10.97,0.0,1128.62,USA,3.484,314.131
2024-08-04,43,Product_43,59,11.51,0.0,676.79,USA,3.484,314.131
2024-08-04,44,Product_44,87,10.1,10.0,794.92,USA,3.484,314.131
2024-08-04,45,Product_45,78,10.21,10.0,718.41,USA,3.484,314.131
2024-08-04,46,Product_46,84,11.19,0.0,938.67,USA,3.484,314.131
2024-08-04,47,Product_47,79,10.64,10.0,760.35,USA,3.484,314.131
2024-08-04,48,Product_48,93,11.82,0.0,1097.03,USA,3.484,314.131
2024-08-04,49,Product_49,112,11.0,0.0,1231.86,USA,3.484,314.131
2024-08-04,50,Product_50,84,10.08,0.0,845.32,USA,3.484,314.131
2024-08-11,1,Product_1,59,10.87,0.0,645.98,USA,3.448,314.131
2024-08-11,2,Product_2,73,11.71,20.0,682.26,USA,3.448,314.131
2024-08-11,3,Product_3,94,10.84,10.0,913.28,USA,3.448,314.131
2024-08-11,4,Product_4,89,10.38,0.0,922.31,USA,3.448,314.131
2024-08-11,5,Product_5,81,10.9,0.0,879.14,USA,3.448,314.131
2024-08-11,6,Product_6,46,11.8,10.0,487.21,USA,3.448,314.131
2024-08-11,7,Product_7,62,10.77,0.0,670.83,USA,3.448,314.131
2024-08-11,8,Product_8,50,10.78,0.0,543.51,USA,3.448,314.131
2024-08-11,9,Product_9,52,11.05,0.0,578.76,USA,3.448,314.131
2024-08-11,10,Product_10,95,11.68,10.0,1000.23,USA,3.448,314.131
2024-08-11,11,Product_11,72,11.7,0.0,846.43,USA,3.448,314.131
2024-08-11,12,Product_12,81,10.1,10.0,732.15,USA,3.448,314.131
2024-08-11,13,Product_13,99,10.49,0.0,1036.95,USA,3.448,314.131
2024-08-11,14,Product_14,77,10.73,0.0,828.0,USA,3.448,314.131
2024-08-11,15,Product_15,63,10.37,20.0,518.85,USA,3.448,314.131
2024-08-11,16,Product_16,92,10.99,10.0,909.42,USA,3.448,314.131
2024-08-11,17,Product_17,78,10.65,10.0,744.15,USA,3.448,314.131
2024-08-11,18,Product_18,89,10.22,0.0,912.91,USA,3.448,314.131
2024-08-11,19,Product_19,84,10.16,20.0,685.95,USA,3.448,314.131
2024-08-11,20,Product_20,81,11.85,0.0,956.55,USA,3.448,314.131
2024-08-11,21,Product_21,56,10.34,20.0,464.13,USA,3.448,314.131
2024-08-11,22,Product_22,100,11.59,0.0,1154.77,USA,3.448,314.131
2024-08-11,23,Product_23,95,11.51,0.0,1093.19,USA,3.448,314.131
2024-08-11,24,Product_24,94,10.57,0.0,989.52,USA,3.448,314.131
2024-08-11,25,Product_25,68,11.82,20.0,640.14,USA,3.448,314.131
2024-08-11,26,Product_26,86,10.48,0.0,898.54,USA,3.448,314.131
2024-08-11,27,Product_27,81,10.03,0.0,808.44,USA,3.448,314.131
2024-08-11,28,Product_28,83,10.36,20.0,686.68,USA,3.448,314.131
2024-08-11,29,Product_29,65,11.44,10.0,667.65,USA,3.448,314.131
2024-08-11,30,Product_30,80,10.02,0.0,799.92,USA,3.448,314.131
2024-08-11,31,Product_31,85,10.62,0.0,903.13,USA,3.448,314.131
2024-08-11,32,Product_32,83,10.91,0.0,904.42,USA,3.448,314.131
2024-08-11,33,Product_33,71,11.94,0.0,843.73,USA,3.448,314.131
2024-08-11,34,Product_34,63,10.82,10.0,617.9,USA,3.448,314.131
2024-08-11,35,Product_35,77,10.39,10.0,720.86,USA,3.448,314.131
2024-08-11,36,Product_36,61,11.22,0.0,680.07,USA,3.448,314.131
2024-08-11,37,Product_37,102,10.69,20.0,869.84,USA,3.448,314.131
2024-08-11,38,Product_38,68,10.57,0.0,720.74,USA,3.448,314.131
2024-08-11,39,Product_39,64,11.39,20.0,583.48,USA,3.448,314.131
2024-08-11,40,Product_40,97,10.17,0.0,988.72,USA,3.448,314.131
2024-08-11,41,Product_41,90,10.01,0.0,898.3,USA,3.448,314.131
2024-08-11,42,Product_42,73,11.58,0.0,844.69,USA,3.448,314.131
2024-08-11,43,Product_43,94,10.96,0.0,1029.07,USA,3.448,314.131
2024-08-11,44,Product_44,80,10.66,0.0,848.01,USA,3.448,314.131
2024-08-11,45,Product_45,96,10.43,0.0,1005.79,USA,3.448,314.131
2024-08-11,46,Product_46,80,10.35,0.0,831.89,USA,3.448,314.131
2024-08-11,47,Product_47,100,11.01,0.0,1101.91,USA,3.448,314.131
2024-08-11,48,Product_48,96,11.54,0.0,1106.31,USA,3.448,314.131
2024-08-11,49,Product_49,49,10.42,0.0,515.31,USA,3.448,314.131
2024-08-11,50,Product_50,77,11.98,20.0,742.71,USA,3.448,314.131
2024-08-18,1,Product_1,53,10.4,0.0,547.79,USA,3.414,314.131
2024-08-18,2,Product_2,82,11.42,0.0,937.19,USA,3.414,314.131
2024-08-18,3,Product_3,93,10.53,0.0,975.58,USA,3.414,314.131
2024-08-18,4,Product_4,67,11.57,0.0,771.63,USA,3.414,314.131
2024-08-18,5,Product_5,88,11.88,10.0,935.97,USA,3.414,314.131
2024-08-18,6,Product_6,90,11.74,0.0,1060.51,USA,3.414,314.131
2024-08-18,7,Product_7,69,11.84,0.0,820.39,USA,3.414,314.131
2024-08-18,8,Product_8,85,11.66,0.0,993.92,USA,3.414,314.131
2024-08-18,9,Product_9,107,11.41,0.0,1224.33,USA,3.414,314.131
2024-08-18,10,Product_10,70,10.25,0.0,716.36,USA,3.414,314.131
2024-08-18,11,Product_11,70,11.53,0.0,804.74,USA,3.414,314.131
2024-08-18,12,Product_12,47,11.88,0.0,554.52,USA,3.414,314.131
2024-08-18,13,Product_13,90,11.67,10.0,944.16,USA,3.414,314.131
2024-08-18,14,Product_14,63,11.68,0.0,739.02,USA,3.414,314.131
2024-08-18,15,Product_15,82,10.73,0.0,874.56,USA,3.414,314.131
2024-08-18,16,Product_16,100,11.64,0.0,1159.76,USA,3.414,314.131
2024-08-18,17,Product_17,64,10.48,0.0,670.53,USA,3.414,314.131
2024-08-18,18,Product_18,83,10.19,20.0,673.21,USA,3.414,314.131
2024-08-18,19,Product_19,117,10.45,0.0,1218.08,USA,3.414,314.131
2024-08-18,20,Product_20,69,11.77,0.0,810.17,USA,3.414,314.131
2024-08-18,21,Product_21,74,11.35,0.0,839.54,USA,3.414,314.131
2024-08-18,22,Product_22,77,10.46,10.0,723.92,USA,3.414,314.131
2024-08-18,23,Product_23,77,10.97,0.0,842.58,USA,3.414,314.131
2024-08-18,24,Product_24,62,10.21,0.0,634.55,USA,3.414,314.131
2024-08-18,25,Product_25,74,10.1,0.0,743.11,USA,3.414,314.131
2024-08-18,26,Product_26,97,11.81,0.0,1142.54,USA,3.414,314.131
2024-08-18,27,Product_27,83,11.08,0.0,922.63,USA,3.414,314.131
2024-08-18,28,Product_28,70,10.22,0.0,718.92,USA,3.414,314.131
2024-08-18,29,Product_29,47,11.44,0.0,539.01,USA,3.414,314.131
2024-08-18,30,Product_30,96,10.58,0.0,1015.78,USA,3.414,314.131
2024-08-18,31,Product_31,78,10.74,10.0,749.81,USA,3.414,314.131
2024-08-18,32,Product_32,74,10.43,0.0,770.23,USA,3.414,314.131
2024-08-18,33,Product_33,89,11.74,10.0,941.28,USA,3.414,314.131
2024-08-18,34,Product_34,84,10.66,0.0,898.25,USA,3.414,314.131
2024-08-18,35,Product_35,79,10.83,0.0,853.99,USA,3.414,314.131
2024-08-18,36,Product_36,59,10.97,0.0,642.09,USA,3.414,314.131
2024-08-18,37,Product_37,76,10.35,0.0,783.29,USA,3.414,314.131
2024-08-18,38,Product_38,76,10.61,10.0,723.25,USA,3.414,314.131
2024-08-18,39,Product_39,90,10.18,0.0,912.27,USA,3.414,314.131
2024-08-18,40,Product_40,60,11.2,0.0,671.59,USA,3.414,314.131
2024-08-18,41,Product_41,87,11.92,10.0,930.68,USA,3.414,314.131
2024-08-18,42,Product_42,75,11.59,0.0,866.17,USA,3.414,314.131
2024-08-18,43,Product_43,84,11.22,0.0,947.99,USA,3.414,314.131
2024-08-18,44,Product_44,61,10.61,0.0,642.86,USA,3.414,314.131
2024-08-18,45,Product_45,61,11.93,0.0,721.92,USA,3.414,314.131
2024-08-18,46,Product_46,68,11.07,10.0,677.83,USA,3.414,314.131
2024-08-18,47,Product_47,83,10.28,0.0,851.08,USA,3.414,314.131
2024-08-18,48,Product_48,86,10.77,0.0,920.85,USA,3.414,314.131
2024-08-18,49,Product_49,85,10.86,0.0,928.37,USA,3.414,314.131
2024-08-18,50,Product_50,94,10.01,0.0,941.82,USA,3.414,314.131
2024-08-25,1,Product_1,95,10.32,0.0,980.32,USA,3.382,314.131
2024-08-25,2,Product_2,84,10.63,0.0,895.23,USA,3.382,314.131
2024-08-25,3,Product_3,82,11.24,0.0,923.83,USA,3.382,314.131
2024-08-25,4,Product_4,73,10.06,0.0,738.27,USA,3.382,314.131
2024-08-25,5,Product_5,96,10.75,0.0,1027.46,USA,3.382,314.131
2024-08-25,6,Product_6,95,10.24,20.0,780.17,USA,3.382,314.131
2024-08-25,7,Product_7,62,10.61,0.0,660.81,USA,3.382,314.131
2024-08-25,8,Product_8,73,11.52,0.0,846.39,USA,3.382,314.131
2024-08-25,9,Product_9,65,11.37,0.0,740.29,USA,3.382,314.131
2024-08-25,10,Product_10,78,10.06,0.0,781.72,USA,3.382,314.131
2024-08-25,11,Product_11,61,10.47,0.0,640.8,USA,3.382,314.131
2024-08-25,12,Product_12,72,10.2,10.0,657.03,USA,3.382,314.131
2024-08-25,13,Product_13,94,10.8,0.0,1015.75,USA,3.382,314.131
2024-08-25,14,Product_14,68,11.88,0.0,803.37,USA,3.382,314.131
2024-08-25,15,Product_15,50,11.66,0.0,581.16,USA,3.382,314.131
2024-08-25,16,Product_16,66,10.44,0.0,693.04,USA,3.382,314.131
2024-08-25,17,Product_17,62,11.98,0.0,743.31,USA,3.382,314.131
2024-08-25,18,Product_18,80,10.91,20.0,697.15,USA,3.382,314.131
2024-08-25,19,Product_19,69,11.39,0.0,785.68,USA,3.382,314.131
2024-08-25,20,Product_20,52,10.34,0.0,538.18,USA,3.382,314.131
2024-08-25,21,Product_21,97,11.61,20.0,903.43,USA,3.382,314.131
2024-08-25,22,Product_22,52,10.32,0.0,535.74,USA,3.382,314.131
2024-08-25,23,Product_23,56,11.3,20.0,506.99,USA,3.382,314.131
2024-08-25,24,Product_24,69,10.96,0.0,751.12,USA,3.382,314.131
2024-08-25,25,Product_25,62,11.17,0.0,694.07,USA,3.382,314.131
2024-08-25,26,Product_26,96,10.92,0.0,1049.45,USA,3.382,314.131
2024-08-25,27,Product_27,81,10.61,10.0,771.44,USA,3.382,314.131
2024-08-25,28,Product_28,79,10.63,0.0,834.95,USA,3.382,314.131
2024-08-25,29,Product_29,70,10.65,20.0,597.39,USA,3.382,314.131
2024-08-25,30,Product_30,96,11.73,0.0,1122.0,USA,3.382,314.131
2024-08-25,31,Product_31,99,11.5,0.0,1132.93,USA,3.382,314.131
2024-08-25,32,Product_32,67,10.57,0.0,710.39,USA,3.382,314.131
2024-08-25,33,Product_33,99,10.06,0.0,994.87,USA,3.382,314.131
2024-08-25,34,Product_34,62,10.38,0.0,647.91,USA,3.382,314.131
2024-08-25,35,Product_35,70,10.94,0.0,764.31,USA,3.382,314.131
2024-08-25,36,Product_36,55,11.09,0.0,605.97,USA,3.382,314.131
2024-08-25,37,Product_37,62,11.14,0.0,687.31,USA,3.382,314.131
2024-08-25,38,Product_38,80,10.31,20.0,657.1,USA,3.382,314.131
2024-08-25,39,Product_39,63,10.56,10.0,594.18,USA,3.382,314.131
2024-08-25,40,Product_40,88,11.49,0.0,1015.17,USA,3.382,314.131
2024-08-25,41,Product_41,68,11.05,0.0,751.53,USA,3.382,314.131
2024-08-25,42,Product_42,92,11.04,20.0,810.46,USA,3.382,314.131
2024-08-25,43,Product_43,77,11.43,10.0,787.48,USA,3.382,314.131
2024-08-25,44,Product_44,58,11.59,20.0,533.43,USA,3.382,314.131
2024-08-25,45,Product_45,80,11.79,0.0,948.6,USA,3.382,314.131
2024-08-25,46,Product_46,81,11.32,0.0,914.42,USA,3.382,314.131
2024-08-25,47,Product_47,82,11.04,0.0,905.7,USA,3.382,314.131
2024-08-25,48,Product_48,50,10.91,0.0,550.47,USA,3.382,314.131
2024-08-25,49,Product_49,57,11.38,0.0,647.97,USA,3.382,314.131
2024-08-25,50,Product_50,101,11.53,0.0,1162.71,USA,3.382,314.131
2024-09-01,1,Product_1,56,11.62,0.0,651.02,USA,3.313,314.851
2024-09-01,2,Product_2,77,10.23,20.0,627.16,USA,3.313,314.851
2024-09-01,3,Product_3,87,10.78,10.0,846.26,USA,3.313,314.851
2024-09-01,4,Product_4,47,10.84,0.0,514.87,USA,3.313,314.851
2024-09-01,5,Product_5,86,10.65,0.0,919.36,USA,3.313,314.851
2024-09-01,6,Product_6,102,10.62,20.0,862.7,USA,3.313,314.851
2024-09-01,7,Product_7,59,10.73,0.0,632.46,USA,3.313,314.851
2024-09-01,8,Product_8,59,11.89,10.0,626.61,USA,3.313,314.851
2024-09-01,9,Product_9,82,10.02,0.0,822.64,USA,3.313,314.851
2024-09-01,10,Product_10,77,11.21,10.0,780.47,USA,3.313,314.851
2024-09-01,11,Product_11,82,11.65,0.0,960.74,USA,3.313,314.851
2024-09-01,12,Product_12,72,11.03,20.0,632.12,USA,3.313,314.851
2024-09-01,13,Product_13,82,11.71,0.0,956.8,USA,3.313,314.851
2024-09-01,14,Product_14,67,11.82,0.0,793.02,USA,3.313,314.851
2024-09-01,15,Product_15,72,11.31,20.0,651.34,USA,3.313,314.851
2024-09-01,16,Product_16,101,11.51,20.0,929.69,USA,3.313,314.851
2024-09-01,17,Product_17,76,11.89,20.0,718.63,USA,3.313,314.851
2024-09-01,18,Product_18,76,10.06,10.0,687.99,USA,3.313,314.851
2024-09-01,19,Product_19,50,11.4,0.0,566.75,USA,3.313,314.851
2024-09-01,20,Product_20,107,10.31,0.0,1108.07,USA,3.313,314.851
2024-09-01,21,Product_21,85,11.49,0.0,974.72,USA,3.313,314.851
2024-09-01,22,Product_22,92,10.82,0.0,998.7,USA,3.313,314.851
2024-09-01,23,Product_23,93,11.39,0.0,1057.15,USA,3.313,314.851
2024-09-01,24,Product_24,89,11.89,0.0,1058.43,USA,3.313,314.851
2024-09-01,25,Product_25,54,10.78,0.0,587.03,USA,3.313,314.851
2024-09-01,26,Product_26,78,10.62,0.0,830.3,USA,3.313,314.851
2024-09-01,27,Product_27,63,11.63,0.0,727.31,USA,3.313,314.851
2024-09-01,28,Product_28,84,10.9,10.0,819.65,USA,3.313,314.851
2024-09-01,29,Product_29,64,10.28,0.0,661.99,USA,3.313,314.851
2024-09-01,30,Product_30,103,11.79,0.0,1213.72,USA,3.313,314.851
2024-09-01,31,Product_31,75,10.68,0.0,800.45,USA,3.313,314.851
2024-09-01,32,Product_32,74,11.87,0.0,879.55,USA,3.313,314.851
2024-09-01,33,Product_33,74,11.36,0.0,844.2,USA,3.313,314.851
2024-09-01,34,Product_34,65,10.16,0.0,662.63,USA,3.313,314.851
2024-09-01,35,Product_35,97,10.36,0.0,1008.88,USA,3.313,314.851
2024-09-01,36,Product_36,86,11.17,0.0,963.07,USA,3.313,314.851
2024-09-01,37,Product_37,84,10.43,0.0,874.15,USA,3.313,314.851
2024-09-01,38,Product_38,92,10.72,0.0,986.06,USA,3.313,314.851
2024-09-01,39,Product_39,77,10.46,0.0,803.59,USA,3.313,314.851
2024-09-01,40,Product_40,93,11.96,10.0,996.56,USA,3.313,314.851
2024-09-01,41,Product_41,69,10.08,20.0,557.12,USA,3.313,314.851
2024-09-01,42,Product_42,63,10.73,0.0,677.23,USA,3.313,314.851
2024-09-01,43,Product_43,61,10.61,0.0,645.45,USA,3.313,314.851
2024-09-01,44,Product_44,99,11.37,0.0,1127.13,USA,3.313,314.851
2024-09-01,45,Product_45,59,10.79,0.0,640.51,USA,3.313,314.851
2024-09-01,46,Product_46,59,10.66,0.0,630.82,USA,3.313,314.851
2024-09-01,47,Product_47,84,10.66,0.0,900.68,USA,3.313,314.851
2024-09-01,48,Product_48,80,11.2,0.0,890.99,USA,3.313,314.851
2024-09-01,49,Product_49,83,10.87,0.0,901.63,USA,3.313,314.851
2024-09-01,50,Product_50,69,11.7,0.0,804.14,USA,3.313,314.851
2024-09-08,1,Product_1,95,11.95,20.0,910.53,USA,3.289,314.851
2024-09-08,2,Product_2,97,11.42,10.0,997.92,USA,3.289,314.851
2024-09-08,3,Product_3,76,10.8,10.0,739.19,USA,3.289,314.851
2024-09-08,4,Product_4,62,10.9,0.0,680.58,USA,3.289,314.851
2024-09-08,5,Product_5,79,10.43,0.0,828.48,USA,3.289,314.851
2024-09-08,6,Product_6,53,11.19,0.0,590.93,USA,3.289,314.851
2024-09-08,7,Product_7,74,11.91,0.0,876.66,USA,3.289,314.851
